	UMAP Component 1	UMAP Component 2	Label
7077	13.151688	7.522424	Large
7078	13.76624	7.07673	Large
7079	15.551329	-3.3833005	Large
7080	11.732263	8.607614	Large
7081	14.419682	6.421246	Large
7082	16.554134	-1.2141361	Large
7083	13.609449	7.3174644	Large
7084	12.755014	4.0848036	Large
7085	14.969833	5.6886187	Large
7086	12.105239	8.277949	Large
7087	13.327767	7.4062343	Large
7088	11.1377535	8.937573	Large
7089	11.567286	8.680312	Large
7090	-0.72804743	0.84802747	Large
7091	13.46261	1.795668	Large
7092	11.446398	8.698935	Large
7093	11.5885725	8.6038685	Large
7094	15.4289	-0.45212635	Large
7095	8.612908	3.3893628	Large
7096	10.036568	5.860624	Large
7097	11.536298	8.678553	Large
7098	16.165115	4.8401546	Large
7099	14.961397	5.8743944	Large
7100	17.48324	13.335284	Large
7101	12.056577	8.334158	Large
7102	13.515612	1.0863713	Large
7103	14.794679	7.683087	Large
7104	15.9208765	1.5366975	Large
7105	15.876601	-3.9372342	Large
7106	10.972341	9.071737	Large
7107	17.240385	0.008465785	Large
7108	11.944408	1.9095737	Large
7109	11.604737	8.403405	Large
7110	12.376193	17.523539	Large
7111	11.82616	8.398583	Large
7112	16.178553	-3.8618917	Large
7113	13.88154	6.868378	Large
7114	13.352209	7.7481446	Large
7115	18.739693	4.79939	Large
7116	13.731018	6.996166	Large
7117	11.675274	8.518814	Large
7118	13.167231	7.427877	Large
7119	11.612012	8.599771	Large
7120	16.303951	1.1546165	Large
7121	14.512567	-0.47470498	Large
7122	15.427038	0.16648644	Large
7123	15.502245	1.8944874	Large
7124	16.212702	3.6079082	Large
7125	16.730627	0.5636351	Large
7126	15.947521	6.6509333	Large
7127	14.130652	6.6090937	Large
7128	14.95291	5.257317	Large
7129	10.711738	9.300966	Large
7130	12.3014345	8.107159	Large
7131	12.236128	7.988351	Large
7132	13.362419	7.385868	Large
7133	11.264042	8.737787	Large
7134	10.661706	9.386146	Large
7135	16.874676	0.65978855	Large
7136	10.52827	9.484	Large
7137	14.427118	6.570474	Large
7138	14.868063	5.554122	Large
7139	15.012564	5.361337	Large
7140	10.911843	9.119905	Large
7141	12.069334	8.324554	Large
7142	8.815646	4.712728	Large
7143	8.744096	2.0356693	Large
7144	8.520488	3.1852994	Large
7145	9.671098	0.09408987	Large
7146	12.193868	5.9449725	Large
7147	8.592981	4.391576	Large
7148	10.797546	9.263649	Large
7149	10.807042	9.233897	Large
7150	10.817796	9.217427	Large
7151	13.073503	10.164204	Large
7152	8.643138	4.8779626	Large
7153	13.233033	16.35511	Large
7154	13.661207	13.136201	Large
7155	10.645838	9.35993	Large
7156	12.460655	13.972981	Large
7157	10.79251	9.255366	Large
7158	10.709202	9.330183	Large
7159	11.067749	17.43791	Large
7160	12.783297	17.130728	Large
7161	13.181942	17.151297	Large
7162	12.230391	8.2165	Large
7163	15.0429945	12.963065	Large
7164	14.532732	16.692223	Large
7165	16.180786	12.986091	Large
7166	12.929464	16.215244	Large
7167	10.937536	9.135828	Large
7168	15.168461	16.18523	Large
7169	15.792354	15.752468	Large
7170	17.287476	13.279623	Large
7171	13.694232	7.0328884	Large
7172	15.263196	16.19355	Large
7173	18.28963	3.3335283	Large
7174	11.611439	8.598467	Large
7175	12.82212	7.7459245	Large
7176	10.692724	9.346181	Large
7177	15.664983	16.071665	Large
7178	14.004868	16.959047	Large
7179	10.803372	9.219668	Large
7180	15.244001	15.654935	Large
7181	14.359766	11.60082	Large
7182	16.534874	14.714526	Large
7183	15.215407	14.356928	Large
7184	12.306752	8.245427	Large
7185	13.301346	7.4465256	Large
7186	12.921775	16.400854	Large
7187	12.300482	15.045224	Large
7188	17.309216	13.239995	Large
7189	18.767147	7.7110124	Large
7190	11.236191	8.907214	Large
7191	10.829852	7.07033	Large
7192	13.763223	6.9420896	Large
7193	13.84509	6.9732404	Large
7194	10.930623	9.125615	Large
7195	12.039051	8.286817	Large
7196	11.650056	8.590202	Large
7197	9.488432	5.9530396	Large
7198	13.778963	6.991683	Large
7199	13.478359	7.2578506	Large
7200	13.654581	7.1147723	Large
7201	11.798835	8.512591	Large
7202	14.876678	16.429163	Large
7203	10.840351	9.198843	Large
7204	18.218845	5.403919	Large
7205	11.70904	8.552132	Large
7206	15.824854	15.54877	Large
7207	12.041006	2.2928033	Large
7208	16.423365	4.0749273	Large
7209	14.228421	-0.6525323	Large
7210	14.114977	8.934328	Large
7211	13.023391	0.7773213	Large
7212	15.462922	4.4285536	Large
7213	17.724024	9.951648	Large
7214	14.997094	2.773576	Large
7215	13.8007965	-0.6693296	Large
7216	13.957974	6.053133	Large
7217	17.42397	7.3680835	Large
7218	16.448528	-0.69091266	Large
7219	13.731092	1.3492522	Large
7220	10.243639	5.4352098	Large
7221	11.215099	4.620895	Large
7222	13.802837	-0.5066542	Large
7223	11.067714	4.9562945	Large
7224	16.688078	-0.41376525	Large
7225	15.891938	-1.8493677	Large
7226	14.9522295	-0.86834157	Large
7227	11.561623	3.1645794	Large
7228	15.309594	-3.6267765	Large
7229	16.382694	1.2051286	Large
7230	10.40629	6.4086967	Large
7231	10.815328	17.602423	Large
7232	10.91239	17.360252	Large
7233	12.586938	17.25072	Large
7234	16.225256	4.9311566	Large
7235	17.047497	9.917346	Large
7236	16.666079	1.1543876	Large
7237	17.985529	12.343963	Large
7238	18.395689	5.6505637	Large
7239	15.971621	11.887625	Large
7240	18.45608	7.462885	Large
7241	13.450355	17.27041	Large
7242	18.707142	10.735975	Large
7243	18.21175	12.057222	Large
7244	17.805616	0.1410349	Large
7245	16.450258	14.863342	Large
7246	13.000501	16.872534	Large
7247	16.736383	14.28394	Large
7248	8.154377	3.6979222	Large
7249	15.26617	1.639594	Large
7250	17.842356	0.23445949	Large
7251	17.308262	7.8412914	Large
7252	14.177869	8.018823	Large
7253	8.686289	2.1887379	Large
7254	11.675882	5.9370074	Large
7255	12.988094	11.366188	Large
7256	14.506489	13.3825865	Large
7257	15.032518	10.820438	Large
7258	14.3252735	9.161794	Large
7259	15.930179	4.710295	Large
7260	13.825888	13.058396	Large
7261	18.586128	4.938493	Large
7262	14.112483	16.581163	Large
7263	17.27484	7.7761683	Large
7264	15.793955	8.834172	Large
7265	15.748528	7.675681	Large
7266	18.04589	12.286431	Large
7267	18.413742	4.8474035	Large
7268	18.259184	11.388488	Large
7269	17.038555	2.4534392	Large
7270	17.629414	10.461562	Large
7271	16.648172	13.5835085	Large
7272	18.13752	3.1068337	Large
7273	18.273552	7.815867	Large
7274	16.841301	14.549424	Large
7275	15.929294	15.517819	Large
7276	15.120416	8.976275	Large
7277	17.144585	13.189212	Large
7278	18.683146	5.216371	Large
7279	15.566575	6.9053793	Large
7280	17.69814	11.948482	Large
7281	16.861473	14.607268	Large
7282	18.586624	8.162657	Large
7283	15.786289	13.598461	Large
7284	13.122636	16.735613	Large
7285	15.783341	7.364786	Large
7286	18.067047	10.833672	Large
7287	18.548542	5.698651	Large
7288	17.72087	12.938338	Large
7289	18.48594	3.9900844	Large
7290	17.75933	7.121827	Large
7291	18.147842	9.241411	Large
7292	10.962765	5.028741	Large
7293	12.433486	16.485344	Large
7294	16.146023	6.6250114	Large
7295	15.396996	9.483	Large
7296	13.053351	16.742693	Large
7297	15.918788	13.211903	Large
7298	15.43009	15.650215	Large
7299	14.876914	7.357365	Large
7300	17.718058	5.3064594	Large
7301	11.665759	3.213118	Large
7302	15.229331	-1.4964571	Large
7303	13.018573	2.560039	Large
7304	17.829937	10.69381	Large
7305	18.12896	2.0943415	Large
7306	15.224052	0.40748724	Large
7307	13.779681	3.638157	Large
7308	15.186713	16.16257	Large
7309	17.246212	-0.27010694	Large
7310	17.096687	4.024032	Large
7311	15.444897	-0.92813545	Large
7312	16.11024	6.01776	Large
7313	16.51659	10.401214	Large
7314	11.525214	2.1506371	Large
7315	17.827002	0.60171103	Large
7316	15.894185	0.7848876	Large
7317	17.097788	0.43567646	Large
7318	16.15373	8.296163	Large
7319	12.2832365	0.97731054	Large
7320	9.746283	5.771613	Large
7321	8.46157	3.6222126	Large
7322	10.610264	6.5006013	Large
7323	13.151334	10.223409	Large
7324	12.433133	15.233349	Large
7325	14.835865	6.6953506	Large
7326	17.338142	6.0160623	Large
7327	14.514042	12.492797	Large
7328	14.5047655	4.997827	Large
7329	17.058386	-0.41624227	Large
7330	16.724045	13.702235	Large
7331	12.552979	17.138021	Large
7332	17.418797	4.0582542	Large
7333	17.65959	12.255578	Large
7334	18.74563	5.581438	Large
7335	16.904724	12.2909975	Large
7336	-5.253534	-4.2575855	Large
7337	16.880611	-0.09463609	Large
7338	15.428881	3.7736096	Large
7339	16.20752	-0.7861933	Large
7340	16.37007	4.436906	Large
7341	16.555779	10.3262825	Large
7342	17.392473	3.0746393	Large
7343	17.612192	5.389973	Large
7344	18.627016	6.631759	Large
7345	17.674469	10.7861185	Large
7346	17.160307	7.618274	Large
7347	16.73501	14.669393	Large
7348	18.702038	4.8544464	Large
7349	13.513786	1.5836114	Large
7350	16.254265	4.9857316	Large
7351	18.660471	7.825837	Large
7352	14.4113245	-0.9436661	Large
7353	11.94213	2.4268193	Large
7354	10.266048	5.4090514	Large
7355	10.46295	5.541522	Large
7356	14.367717	4.792664	Large
7357	17.191801	3.0193057	Large
7358	16.032228	4.283066	Large
7359	12.726061	5.6238375	Large
7360	16.485044	-4.2388043	Large
7361	16.83545	-0.15545963	Large
7362	15.477768	-3.7883258	Large
7363	16.459291	-5.320502	Large
7364	17.492733	1.0303588	Large
7365	14.278569	-1.898399	Large
7366	13.318763	-0.038183946	Large
7367	15.07426	15.854289	Large
7368	10.448066	17.858978	Large
7369	12.17017	1.5836376	Large
7370	11.599196	5.7153673	Large
7371	13.828793	-1.6785951	Large
7372	12.984144	6.200696	Large
7373	17.262981	2.3012471	Large
7374	8.604497	3.6698067	Large
7375	15.846499	8.748776	Large
7376	13.982984	-0.05983179	Large
7377	15.717061	7.2474594	Large
7378	17.62169	9.230718	Large
7379	15.44312	9.402037	Large
7380	18.078188	2.3856103	Large
7381	15.02366	9.715797	Large
7382	17.85654	12.148916	Large
7383	16.303679	-2.8736775	Large
7384	12.661258	2.691049	Large
7385	12.9059725	0.77479243	Large
7386	12.369923	5.9523582	Large
7387	11.415826	4.6051555	Large
7388	15.603896	12.371624	Large
7389	16.205252	8.526903	Large
7390	17.004427	9.518527	Large
7391	17.961739	3.2906444	Large
7392	17.488884	-0.21649875	Large
7393	17.874653	4.383897	Large
7394	18.408676	4.7818017	Large
7395	14.818896	7.7880645	Large
7396	14.066462	10.51173	Large
7397	14.425394	15.687946	Large
7398	14.182134	2.448736	Large
7399	14.4173155	-2.2082186	Large
7400	15.744341	-2.215792	Large
7401	13.089044	-0.025932496	Large
7402	11.855679	2.2757864	Large
7403	15.123642	-3.6306596	Large
7404	15.073652	-2.4965262	Large
7405	11.685804	3.4030678	Large
7406	12.672957	6.6508446	Large
7407	17.347202	12.226886	Large
7408	18.196735	2.3888848	Large
7409	16.184208	7.229416	Large
7410	16.502348	6.434603	Large
7411	14.828342	7.8706813	Large
7412	16.507933	8.010384	Large
7413	17.131376	-1.4560022	Large
7414	15.698639	9.19809	Large
7415	12.4547825	5.922701	Large
7416	17.879143	11.109042	Large
7417	13.855544	1.7880931	Large
7418	15.826041	2.323846	Large
7419	17.807749	0.5004548	Large
7420	17.996058	6.9532347	Large
7421	16.69624	3.1823335	Large
7422	9.123018	5.674396	Large
7423	13.145424	0.54256696	Large
7424	12.698289	10.3460245	Large
7425	16.379532	14.209088	Large
7426	17.912169	1.1333975	Large
7427	13.914335	1.4399049	Large
7428	14.089539	15.780483	Large
7429	15.440917	15.797755	Large
7430	17.69157	7.8605604	Large
7431	13.300425	4.971919	Large
7432	18.311846	3.0802898	Large
7433	15.210691	14.278564	Large
7434	16.876472	2.1383426	Large
7435	12.142929	17.291857	Large
7436	13.147194	16.296688	Large
7437	16.005146	-1.6786125	Large
7438	17.575089	9.568288	Large
7439	17.098776	13.592037	Large
7440	18.613327	6.4120436	Large
7441	14.69946	8.474789	Large
7442	17.550055	4.389493	Large
7443	12.727402	4.42513	Large
7444	15.809968	13.107191	Large
7445	12.011627	2.6756165	Large
7446	13.471234	-0.21076933	Large
7447	10.875849	5.048702	Large
7448	-1.0864046	-0.23831119	Large
7449	17.062807	12.23663	Large
7450	16.490309	-2.5753243	Large
7451	10.034951	-0.18233255	Large
7452	17.881178	10.553959	Large
7453	17.222027	6.1152406	Large
7454	17.874771	12.301231	Large
7455	12.162345	2.1638114	Large
7456	12.643366	1.9532248	Large
7457	13.097549	9.505762	Large
7458	18.809788	6.605692	Large
7459	17.353664	8.153186	Large
7460	17.41522	10.576592	Large
7461	17.884691	10.693329	Large
7462	15.571753	8.634295	Large
7463	17.358547	9.222753	Large
7464	18.278334	5.551415	Large
7465	17.290417	3.1979153	Large
7466	14.103451	1.2772967	Large
7467	14.2121725	15.152753	Large
7468	18.819674	6.7815514	Large
7469	16.529745	10.48836	Large
7470	16.923454	3.7336278	Large
7471	17.209227	4.302036	Large
7472	18.533861	8.83517	Large
7473	17.568449	7.462736	Large
7474	10.167789	17.21127	Large
7475	17.07899	11.060022	Large
7476	17.596684	10.422571	Large
7477	14.938684	6.7414236	Large
7478	16.786655	4.0007334	Large
7479	17.24206	-0.50837433	Large
7480	12.516984	16.571363	Large
7481	18.115389	1.4276894	Large
7482	18.1301	1.8052044	Large
7483	12.093659	17.32288	Large
7484	15.905709	12.649887	Large
7485	16.189274	-3.4255276	Large
7486	15.259437	15.66414	Large
7487	17.414303	0.0007257979	Large
7488	15.666785	0.53865325	Large
7489	13.985715	15.496726	Large
7490	16.478447	-4.1671944	Large
7491	17.488144	11.615021	Large
7492	6.6893196	5.129173	Large
7493	5.7383037	5.2987638	Large
7494	14.95633	-3.5497432	Large
7495	10.626751	5.316635	Large
7496	18.077572	9.9285965	Large
7497	15.236887	9.590399	Large
7498	15.457273	11.617024	Large
7499	17.280378	6.928513	Large
7500	17.702848	10.267314	Large
7501	16.009853	13.024381	Large
7502	14.291463	12.208991	Large
7503	18.063765	8.129497	Large
7504	15.710323	9.290015	Large
7505	8.603082	4.0038624	Large
7506	17.042152	12.771538	Large
7507	11.544515	3.9423537	Large
7508	13.910569	16.404528	Large
7509	17.377926	3.4168026	Large
7510	13.49733	0.7455938	Large
7511	16.771635	6.294465	Large
7512	14.148909	1.18079	Large
7513	13.767326	9.026491	Large
7514	13.263591	-1.2163529	Large
7515	12.833231	17.535534	Large
7516	13.2501745	16.387133	Large
7517	16.839746	14.669177	Large
7518	18.531368	9.184241	Large
7519	18.63508	7.29709	Large
7520	15.984208	-4.516197	Large
7521	15.8834505	3.6878207	Large
7522	12.742934	15.830572	Large
7523	12.474636	0.45168576	Large
7524	15.751166	14.860581	Large
7525	14.665971	14.141426	Large
7526	14.918685	16.405478	Large
7527	8.95278	17.453756	Large
7528	11.7625475	16.86895	Large
7529	15.237063	15.946865	Large
7530	12.406613	17.48072	Large
7531	11.518166	4.6054583	Large
7532	13.439304	4.624129	Large
7533	16.393015	14.6773205	Large
7534	12.915471	5.667424	Large
7535	15.950476	5.160738	Large
7536	16.751442	12.177628	Large
7537	17.257872	13.177521	Large
7538	15.696085	5.192313	Large
7539	18.429262	10.812634	Large
7540	17.81182	11.635716	Large
7541	15.595255	15.401926	Large
7542	16.679445	12.160559	Large
7543	17.13723	13.735347	Large
7544	9.825194	17.570911	Large
7545	18.834532	7.065844	Large
7546	17.578249	7.652301	Large
7547	14.538473	16.68881	Large
7548	16.73611	12.642603	Large
7549	18.582672	4.943339	Large
7550	15.933598	3.2783437	Large
7551	15.2934	12.427919	Large
7552	18.536552	9.000668	Large
7553	13.6579895	-0.8095105	Large
7554	15.472792	-2.7769384	Large
7555	14.454269	-0.104728535	Large
7556	11.732234	3.8858078	Large
7557	13.410963	15.886495	Large
7558	9.113244	5.8108125	Large
7559	11.651596	16.98731	Large
7560	8.56139	16.626907	Large
7561	8.244797	16.49657	Large
7562	15.140429	14.540228	Large
7563	9.274608	16.91713	Large
7564	7.94412	16.110434	Large
7565	16.756613	12.815627	Large
7566	18.006264	6.91531	Large
7567	17.426662	0.9577985	Large
7568	16.390749	13.924822	Large
7569	8.843322	17.075512	Large
7570	9.2797165	16.770359	Large
7571	11.480165	5.112213	Large
7572	15.841858	5.314773	Large
7573	10.694223	5.2700377	Large
7574	14.405267	11.204958	Large
7575	9.528545	5.735328	Large
7576	13.481674	-1.0754385	Large
7577	18.117886	9.205885	Large
7578	17.24492	2.0097213	Large
7579	16.323885	-4.4892406	Large
7580	15.066324	-3.5486076	Large
7581	14.69805	12.131997	Large
7582	15.123305	11.392139	Large
7583	17.255531	6.0969515	Large
7584	14.247448	15.775493	Large
7585	10.972998	17.121195	Large
7586	10.720198	17.43689	Large
7587	17.893219	10.878968	Large
7588	16.428682	14.160416	Large
7589	13.235819	9.44043	Large
7590	7.879561	16.13086	Large
7591	16.145313	15.191303	Large
7592	15.658681	11.463357	Large
7593	17.686514	12.445872	Large
7594	17.139828	4.968563	Large
7595	16.625776	12.452857	Large
7596	16.083328	-1.7543347	Large
7597	15.520645	-2.742972	Large
7598	13.575634	15.900955	Large
7599	18.155561	9.929079	Large
7600	14.939763	13.780827	Large
7601	17.317959	4.599673	Large
7602	18.26687	11.551792	Large
7603	12.993561	9.73467	Large
7604	13.969914	14.310002	Large
7605	13.549098	17.125555	Large
7606	17.326422	13.23332	Large
7607	18.228823	7.301734	Large
7608	16.273409	4.3538866	Large
7609	12.237678	17.38924	Large
7610	12.917193	0.3728653	Large
7611	15.869565	13.264833	Large
7612	16.728308	7.9032903	Large
7613	14.837277	2.997638	Large
7614	16.042648	4.219616	Large
7615	16.241295	13.9224615	Large
7616	14.178577	14.59957	Large
7617	16.282814	-4.9786406	Large
7618	13.049292	1.4172862	Large
7619	16.308922	-3.068552	Large
7620	10.653498	5.199652	Large
7621	12.701563	0.3915952	Large
7622	16.88315	-1.1188639	Large
7623	12.842793	0.22956023	Large
7624	16.037895	0.24285607	Large
7625	11.230998	6.9760265	Large
7626	13.884194	5.785374	Large
7627	13.031285	6.2386737	Large
7628	14.227185	12.625957	Large
7629	14.409591	14.390636	Large
7630	14.006882	16.799662	Large
7631	13.979265	15.568995	Large
7632	15.1160755	14.428683	Large
7633	13.065938	17.521732	Large
7634	16.79741	10.818748	Large
7635	11.959348	17.241203	Large
7636	14.649097	15.490415	Large
7637	17.614605	12.291927	Large
7638	12.975209	15.251952	Large
7639	15.391119	8.93159	Large
7640	16.407705	12.656488	Large
7641	18.258114	10.35985	Large
7642	10.382466	16.889284	Large
7643	13.910946	8.273912	Large
7644	17.459604	8.110243	Large
7645	10.006963	17.063276	Large
7646	12.945409	13.757543	Large
7647	9.910033	17.126764	Large
7648	18.543093	5.3357477	Large
7649	14.012845	7.941605	Large
7650	14.334247	16.435661	Large
7651	11.482368	7.4086957	Large
7652	18.60188	9.666016	Large
